keyword,closeness
forest,12.266472796172955
eccentric family,12.254165389819299
hotelier,12.254165389819299
country club,12.254165389819299
hairstylist,12.254165389819299
boyfriend girlfriend relationship,12.254165389819299
u.s. senator,12.254165389819299
military veteran,12.254165389819299
artist,12.254165389819299
wealth differences,12.254165389819299
culture clash,12.254165389819299
italian immigrant,12.254165389819299
multiple stabbings,12.25006853785238
obsession,12.244868766429368
abusive husband,12.23442506313032
teen comedy,12.228884734745751
karaoke,12.227724079897866
thanksgiving,12.221303558586104
self image,12.217313635736994
sadness,12.21448143680468
jazz,12.213276838169222
female journalist,12.194929735285086
plague,12.188329378933474
alien planet,12.17565195325515
ex soldier,12.174822175034027
future,12.172631054727727
east asian lead,12.16941745317627
action comedy,12.151527283661181
memory,12.15083976050088
gadget,12.143503945251275
macabre,12.142768721344108
zombie,12.127933424726532
asian american,12.11465280938911
found footage,12.097285441957885
daughter,12.095027774369544
santa claus,12.093591051971075
virtual reality,12.087876060343087
based on graphic novel,12.086507289578657
based on movie,12.083495034929923
philadelphia,12.067065154834252
murder investigation,12.061142775587756
comedy thriller,12.05831435253003
disability,12.052693904784935
tokyo,12.035796672425477
mmorpg,12.031140522236788
normandy,12.0309460315009
beauty,12.029232393395386
time travel,12.017520935568749
security guard,12.017367701492363
burlesque,12.017359436695964
musical comedy,12.014397711909655
dysfunctional family,12.010642910013592
small town,12.00987512897655
beach,12.009542812348194
live action remake,11.99998789205818
thailand,11.986592322905368
activism,11.985405199869398
trial,11.984657755738974
singer,11.979765847495058
video game,11.976388129818865
based on short film,11.975660208267037
fantasy,11.967795331185105
male friendship,11.962971786210542
police procedural,11.95972322044087
smile,11.95789366672222
wistful,11.955430680313372
sniper,11.955230182232349
female sexuality,11.951964185414345
confession,11.935784006700805
legends or folklore,11.920004023529417
based on myths,11.920004023529417
depressing,11.914430695249239
factual,11.907920795835913
island,11.905314233760055
family conflict,11.901148354877902
mental health,11.892151701372367
death of wife,11.887463382109077
secret society,11.868113116990347
fate,11.854293727797984
compilation,11.85177039314335
edited from tv series,11.85177039314335
adolescence,11.844209893141398
playwright,11.838275112449812
hospital,11.835996515981275
samurai sword,11.835162155936548
betrayal by friend,11.830691110243313
transgender,11.809363114460853
space travel,11.80820271081486
psychology,11.802929694329544
coming out,11.802505617270079
eating disorder,11.771345527556317
metoo,11.770049865391462
motorcycle,11.768697834954422
detached,11.765484544977639
hokkaido,11.7638442869676
docudrama,11.762566088038486
docufiction,11.761956103880525
depression,11.756321282906582
widow,11.743739371538119
intimate,11.740840832464764
road trip,11.738676243606884
abuse of power,11.735391542543034
isolation,11.718678579866515
enchant,11.712352524324395
bar,11.710011826814357
escape,11.708902289331634
teen anger,11.706337818756309
drug addiction,11.690276361700985
sexual assault,11.68790629050066
samurai,11.672740223633799
isolated farmhouse,11.647957711013447
gorilla,11.643156136195175
lisbon,11.639870868247895
portugal,11.639870868247895
adopted son,11.62055414037286
alcoholic,11.613638996828708
wish,11.61252143352258
televangelist,11.599910395475632
alligator,11.598955311274898
dancing,11.597922671227275
vacation,11.595942787510365
casino,11.587316075756126
training,11.577448872764945
basement,11.567062187573883
female police officer,11.55475526658292
police officer,11.55475526658292
exorcist,11.553523361072513
curious,11.552202859245346
terminal illness,11.543008943439556
snake,11.524473965594202
apartment,11.522801857385229
quest for knowledge,11.520533286855722
sadism,11.518006194303736
secret agent,11.506466391713623
belief in god,11.504332494077351
biting,11.502148288062928
moral conflict,11.500978057259415
antisemitism,11.498518028122353
espionage,11.481656587185581
deadly snake,11.477831340463835
1920s,11.4773425562341
wizard,11.475884677452934
family dynamics,11.460294143900194
courtroom,11.44356106115042
paranoia,11.43975652187631
post-traumatic stress disorder (ptsd),11.438637278568125
aging,11.435620065950154
music,11.426406072972172
death of husband,11.424697565264061
louisiana,11.420476941265209
new orleans,11.420476941265209
prodigy,11.416575222473131
godzilla,11.414093246663185
ninja,11.41000529733151
disrespectful,11.40151448670851
bdsm,11.400503025101083
ambivalent,11.395037318462423
autofiction,11.392416124855291
loss of virginity,11.391870984024903
spain,11.389706035022572
horse,11.382490062044038
disaster,11.381311761722777
existentialism,11.377431359972512
female warrior,11.372095166145892
